time,lat,lon
2020-12-01 04:12:08,55.187013,11.17671
2020-12-01 04:12:12,55.18698,11.176897
2020-12-01 04:12:16,55.186937,11.177147
2020-12-01 04:12:18,55.186903,11.177337
2020-12-01 04:12:22,55.186857,11.177588
2020-12-01 04:12:26,55.186822,11.177778
2020-12-01 04:12:28,55.186783,11.177965
2020-12-01 04:12:38,55.186657,11.178585
2020-12-01 04:12:49,55.186525,11.17927
2020-12-01 04:12:59,55.186415,11.179828
2020-12-01 04:13:08,55.186288,11.18044
2020-12-01 04:13:18,55.186165,11.181048
2020-12-01 04:13:28,55.186047,11.181662
2020-12-01 04:13:38,55.185925,11.182267
2020-12-01 04:13:41,55.185885,11.182445
2020-12-01 04:13:46,55.18583,11.182682
2020-12-01 04:13:48,55.185787,11.182858
2020-12-01 04:13:49,55.185772,11.182917
2020-12-01 04:13:52,55.185728,11.183092
2020-12-01 04:13:59,55.18564,11.183442
2020-12-01 04:14:10,55.185487,11.18409
2020-12-01 04:14:12,55.185458,11.184208
2020-12-01 04:14:15,55.185397,11.184438
2020-12-01 04:14:18,55.185348,11.184613
2020-12-01 04:14:22,55.185297,11.184787
2020-12-01 04:14:25,55.18523,11.185017
2020-12-01 04:14:28,55.185178,11.185188
2020-12-01 04:14:32,55.185107,11.185417
2020-12-01 04:14:35,55.185053,11.185587
2020-12-01 04:14:38,55.184995,11.185753
2020-12-01 04:14:42,55.184918,11.185975
2020-12-01 04:14:45,55.184858,11.186138
2020-12-01 04:14:50,55.18478,11.18636
2020-12-01 04:14:52,55.18474,11.18647
2020-12-01 04:14:55,55.184662,11.186692
2020-12-01 04:14:59,55.184603,11.186857
2020-12-01 04:15:02,55.184525,11.187078
2020-12-01 04:15:05,55.184467,11.187243
2020-12-01 04:15:10,55.18439,11.187467
2020-12-01 04:15:12,55.184332,11.187637
2020-12-01 04:15:15,55.184275,11.187805
2020-12-01 04:15:18,55.184217,11.187975
2020-12-01 04:15:26,55.184217,11.187975
2020-12-01 04:15:28,55.184025,11.188542
2020-12-01 04:15:39,55.18383,11.189102
2020-12-01 04:15:50,55.183617,11.189727
2020-12-01 04:15:59,55.183443,11.190242
2020-12-01 04:16:10,55.183228,11.190873
2020-12-01 04:16:18,55.183052,11.191392
2020-12-01 04:16:28,55.182857,11.191977
2020-12-01 04:16:39,55.182658,11.19256
2020-12-01 04:16:50,55.182442,11.193207
2020-12-01 04:16:58,55.182258,11.19373
2020-12-01 04:17:01,55.182195,11.193902
2020-12-01 04:17:05,55.182133,11.194073
2020-12-01 04:17:10,55.18203,11.19436
2020-12-01 04:17:11,55.181988,11.194475
2020-12-01 04:17:18,55.181843,11.194877
2020-12-01 04:17:22,55.181762,11.19511
2020-12-01 04:17:25,55.1817,11.195285
2020-12-01 04:17:28,55.18164,11.19546
2020-12-01 04:17:32,55.181557,11.195692
2020-12-01 04:17:35,55.181495,11.195865
2020-12-01 04:17:39,55.181412,11.196092
