time,lat,lon
2020-12-01 04:22:10,55.17593,11.212002
2020-12-01 04:22:19,55.175748,11.2125
2020-12-01 04:22:28,55.175543,11.21307
2020-12-01 04:22:38,55.17535,11.213663
2020-12-01 04:22:48,55.175158,11.214263
2020-12-01 04:22:58,55.174985,11.214795
2020-12-01 04:23:10,55.174743,11.215487
2020-12-01 04:23:19,55.174567,11.216003
2020-12-01 04:23:28,55.174387,11.21659
2020-12-01 04:23:28,55.174387,11.21659
2020-12-01 04:23:35,55.174298,11.216955
2020-12-01 04:23:35,55.174285,11.217017
2020-12-01 04:23:38,55.174242,11.217198
2020-12-01 04:23:42,55.1742,11.21738
2020-12-01 04:23:45,55.174143,11.217625
2020-12-01 04:23:48,55.1741,11.217805
2020-12-01 04:23:51,55.174057,11.217988
2020-12-01 04:23:56,55.174002,11.218228
2020-12-01 04:23:58,55.173977,11.21835
2020-12-01 04:24:02,55.173912,11.21865
2020-12-01 04:24:05,55.173872,11.21883
2020-12-01 04:24:08,55.173845,11.218952
2020-12-01 04:24:12,55.173777,11.21925
2020-12-01 04:24:15,55.17374,11.219433
2020-12-01 04:24:15,55.17374,11.219433
2020-12-01 04:24:19,55.173707,11.21962
2020-12-01 04:24:20,55.173697,11.219683
2020-12-01 04:24:22,55.173677,11.219812
2020-12-01 04:24:22,55.173665,11.219875
2020-12-01 04:24:26,55.173635,11.220068
2020-12-01 04:24:28,55.173605,11.22026
2020-12-01 04:24:32,55.173563,11.220513
2020-12-01 04:24:35,55.173532,11.2207
2020-12-01 04:24:38,55.1735,11.220888
2020-12-01 04:24:42,55.173457,11.221138
2020-12-01 04:24:45,55.173427,11.221327
2020-12-01 04:24:48,55.173397,11.221515
2020-12-01 04:24:52,55.173362,11.221767
2020-12-01 04:24:55,55.173337,11.221957
2020-12-01 04:24:58,55.173318,11.222083
2020-12-01 04:25:08,55.173245,11.222723
2020-12-01 04:25:15,55.173212,11.223252
2020-12-01 04:25:20,55.173197,11.223518
2020-12-01 04:25:22,55.173183,11.223718
2020-12-01 04:25:25,55.173172,11.223922
2020-12-01 04:25:28,55.173157,11.224123
2020-12-01 04:25:32,55.173137,11.224395
2020-12-01 04:25:35,55.17312,11.224598
2020-12-01 04:25:38,55.173107,11.224803
2020-12-01 04:25:42,55.173082,11.225073
2020-12-01 04:25:46,55.173062,11.225277
2020-12-01 04:25:48,55.17304,11.22548
2020-12-01 04:25:52,55.173012,11.225752
2020-12-01 04:25:56,55.17299,11.225957
2020-12-01 04:25:58,55.172972,11.226162
2020-12-01 04:26:02,55.172947,11.226433
2020-12-01 04:26:06,55.172928,11.226637
2020-12-01 04:26:08,55.172918,11.226773
2020-12-01 04:26:12,55.17289,11.227113
2020-12-01 04:26:15,55.172872,11.227315
2020-12-01 04:26:20,55.172848,11.227583
2020-12-01 04:26:21,55.17284,11.227717
2020-12-01 04:26:24,55.172832,11.22792
2020-12-01 04:26:25,55.17283,11.227988
2020-12-01 04:26:28,55.172825,11.228123
2020-12-01 04:26:28,55.172823,11.228192
2020-12-01 04:26:32,55.172817,11.228397
2020-12-01 04:26:35,55.17281,11.22867
2020-12-01 04:26:38,55.172802,11.228877
2020-12-01 04:26:42,55.172797,11.229082
2020-12-01 04:26:45,55.172792,11.229355
2020-12-01 04:26:49,55.172788,11.22963
2020-12-01 04:26:52,55.172787,11.229767
