time,lat,lon
2020-12-04 04:44:29,55.203083,11.240083
2020-12-04 04:44:39,55.203522,11.239988
2020-12-04 04:44:48,55.203885,11.239917
2020-12-04 04:44:59,55.204398,11.2398
2020-12-04 04:45:08,55.204868,11.239683
2020-12-04 04:45:18,55.205298,11.239575
2020-12-04 04:45:18,55.205345,11.239563
2020-12-04 04:45:21,55.205345,11.239563
2020-12-04 04:45:29,55.205877,11.239427
2020-12-04 04:45:39,55.206315,11.239327
2020-12-04 04:45:41,55.20646,11.239303
2020-12-04 04:45:43,55.206603,11.239285
2020-12-04 04:45:48,55.206747,11.239258
2020-12-04 04:45:51,55.206938,11.239233
2020-12-04 04:45:57,55.207272,11.239213
2020-12-04 04:45:57,55.207225,11.239217
2020-12-04 04:46:08,55.20775,11.239195
2020-12-04 04:46:17,55.20823,11.23919
2020-12-04 04:46:29,55.208757,11.2392
2020-12-04 04:46:39,55.209187,11.239228
2020-12-04 04:46:45,55.209515,11.23927
2020-12-04 04:46:48,55.20961,11.239282
2020-12-04 04:46:52,55.209847,11.239317
2020-12-04 04:46:58,55.210123,11.239393
2020-12-04 04:47:06,55.210402,11.23955
2020-12-04 04:47:08,55.210505,11.239628
2020-12-04 04:47:12,55.210627,11.239747
2020-12-04 04:47:19,55.210815,11.239963
2020-12-04 04:47:25,55.210955,11.240152
2020-12-04 04:47:29,55.211042,11.240275
2020-12-04 04:47:32,55.2111,11.240372
2020-12-04 04:47:39,55.211218,11.24055
2020-12-04 04:47:45,55.211348,11.240755
2020-12-04 04:47:48,55.211387,11.240815
2020-12-04 04:47:52,55.211478,11.240975
2020-12-04 04:47:58,55.211587,11.241173
2020-12-04 04:48:04,55.211713,11.241415
2020-12-04 04:48:08,55.211765,11.241523
2020-12-04 04:48:12,55.211815,11.241633
2020-12-04 04:48:19,55.211947,11.241938
2020-12-04 04:48:25,55.212038,11.242177
2020-12-04 04:48:29,55.212097,11.242332
2020-12-04 04:48:32,55.212147,11.242438
2020-12-04 04:48:39,55.212243,11.242645
2020-12-04 04:48:46,55.21236,11.242868
2020-12-04 04:48:48,55.212407,11.24296
2020-12-04 04:48:52,55.212472,11.243075
2020-12-04 04:48:58,55.212558,11.243243
2020-12-04 04:49:05,55.212648,11.243422
2020-12-04 04:49:09,55.212687,11.243488
2020-12-04 04:49:12,55.212732,11.243573
2020-12-04 04:49:19,55.212788,11.243708
2020-12-04 04:49:20,55.212788,11.243708
2020-12-04 04:49:25,55.212802,11.243785
2020-12-04 04:49:29,55.212812,11.24381
2020-12-04 04:49:32,55.212815,11.243822
2020-12-04 04:49:39,55.212818,11.243828
2020-12-04 04:49:45,55.212818,11.24383
2020-12-04 04:49:48,55.212818,11.24383
2020-12-04 04:49:52,55.212818,11.24383
2020-12-04 04:49:58,55.21282,11.243857
2020-12-04 04:50:05,55.212822,11.243907
2020-12-04 04:50:07,55.212825,11.243918
2020-12-04 04:50:12,55.212827,11.243928
2020-12-04 04:50:19,55.21283,11.243937
2020-12-04 04:50:25,55.212832,11.243942
2020-12-04 04:50:29,55.212832,11.243943
2020-12-04 04:50:32,55.212832,11.243945
2020-12-04 04:50:39,55.212832,11.243948
2020-12-04 04:50:45,55.212833,11.243952
2020-12-04 04:50:48,55.212833,11.243953
2020-12-04 04:50:51,55.212833,11.243955
2020-12-04 04:50:58,55.212835,11.243958
2020-12-04 04:51:09,55.212835,11.243962
2020-12-04 04:51:19,55.212837,11.243965
2020-12-04 04:51:23,55.212837,11.243965
2020-12-04 04:51:29,55.212837,11.243967
2020-12-04 04:51:39,55.212837,11.243968
2020-12-04 04:51:48,55.212837,11.243972
2020-12-04 04:51:58,55.212837,11.243975
2020-12-04 04:52:09,55.212838,11.24398
2020-12-04 04:52:19,55.21284,11.243983
2020-12-04 04:52:29,55.21284,11.243987
2020-12-04 04:52:39,55.21284,11.24399
2020-12-04 04:52:48,55.212842,11.243992
2020-12-04 04:52:58,55.212842,11.243995
2020-12-04 04:53:09,55.212842,11.243995
2020-12-04 04:53:19,55.212842,11.243997
2020-12-04 04:53:29,55.212843,11.244
2020-12-04 04:53:37,55.212843,11.244002
2020-12-04 04:53:48,55.212843,11.244003
2020-12-04 04:53:59,55.212843,11.244005
2020-12-04 04:54:08,55.212845,11.244007
2020-12-04 04:54:19,55.212845,11.244008
2020-12-04 04:54:29,55.212847,11.24401
2020-12-04 05:50:12,55.172795,11.161775
2020-12-04 05:50:19,55.172718,11.161708
2020-12-04 05:50:26,55.172627,11.161607
2020-12-04 05:50:29,55.172568,11.161535
2020-12-04 05:50:32,55.172522,11.161477
2020-12-04 05:50:38,55.172422,11.161363
2020-12-04 05:50:46,55.172297,11.161235
2020-12-04 05:50:49,55.172225,11.161148
2020-12-04 05:50:52,55.172172,11.161075
2020-12-04 05:50:58,55.172068,11.160923
2020-12-04 05:51:05,55.171957,11.160785
2020-12-04 05:51:09,55.171903,11.160733
2020-12-04 05:51:12,55.171868,11.160707
2020-12-04 05:51:19,55.171797,11.16064
2020-12-04 05:51:20,55.171797,11.16064
2020-12-04 05:51:25,55.171708,11.16055
2020-12-04 05:51:27,55.171655,11.160495
2020-12-04 05:51:32,55.171615,11.160457
2020-12-04 05:51:38,55.171543,11.160383
2020-12-04 05:51:46,55.171478,11.16033
2020-12-04 05:51:48,55.171458,11.160322
2020-12-04 05:51:58,55.171433,11.16031
2020-12-04 05:52:09,55.171432,11.160312
2020-12-04 05:52:19,55.171432,11.16031
2020-12-04 05:52:29,55.171432,11.16031
2020-12-04 05:52:38,55.171432,11.16031
2020-12-04 05:52:48,55.171432,11.16031
2020-12-04 05:52:59,55.171432,11.16031
2020-12-04 05:53:09,55.171432,11.16031
2020-12-04 05:53:19,55.171432,11.160308
2020-12-04 05:53:29,55.171432,11.160308
2020-12-04 05:53:38,55.171432,11.160308
2020-12-04 05:53:48,55.171432,11.160308
2020-12-04 05:53:59,55.17143,11.160308
2020-12-04 05:54:09,55.17143,11.160308
2020-12-04 05:54:19,55.17143,11.160308
2020-12-04 05:54:29,55.171432,11.160308
2020-12-04 05:54:38,55.17143,11.160308
