time,lat,lon
2020-12-01 05:12:10,55.191322,11.24277
2020-12-01 05:12:19,55.19094,11.24285
2020-12-01 05:12:29,55.190597,11.242923
2020-12-01 05:12:39,55.190218,11.243003
2020-12-01 05:12:49,55.189805,11.243088
2020-12-01 05:12:59,55.189463,11.243168
2020-12-01 05:13:10,55.189052,11.243267
2020-12-01 05:13:19,55.188687,11.243355
2020-12-01 05:13:29,55.18836,11.24343
2020-12-01 05:13:39,55.187993,11.243507
2020-12-01 05:13:49,55.18759,11.243595
2020-12-01 05:13:59,55.187263,11.243662
2020-12-01 05:14:10,55.186862,11.24374
2020-12-01 05:14:19,55.186493,11.243823
2020-12-01 05:14:29,55.186162,11.243905
2020-12-01 05:14:39,55.185793,11.243993
2020-12-01 05:14:49,55.18539,11.244078
2020-12-01 05:14:59,55.185063,11.244155
2020-12-01 05:15:10,55.18466,11.24425
2020-12-01 05:15:19,55.184295,11.24433
2020-12-01 05:15:24,55.184295,11.24433
2020-12-01 05:15:29,55.183975,11.244407
2020-12-01 05:15:39,55.183617,11.2445
2020-12-01 05:15:49,55.183212,11.24459
2020-12-01 05:15:59,55.182888,11.24467
2020-12-01 05:16:10,55.182498,11.244772
2020-12-01 05:16:19,55.182135,11.244857
2020-12-01 05:16:29,55.181807,11.244928
2020-12-01 05:16:39,55.181438,11.245002
2020-12-01 05:16:49,55.181032,11.245088
2020-12-01 05:16:59,55.1807,11.245165
2020-12-01 05:17:10,55.180298,11.245255
2020-12-01 05:17:18,55.179968,11.245305
2020-12-01 05:17:19,55.179932,11.245303
2020-12-01 05:17:25,55.179712,11.245288
2020-12-01 05:17:29,55.179602,11.245278
2020-12-01 05:17:35,55.179347,11.245245
2020-12-01 05:17:39,55.1792,11.24522
2020-12-01 05:17:42,55.17909,11.2452
2020-12-01 05:17:45,55.17898,11.24518
2020-12-01 05:17:49,55.178832,11.245157
2020-12-01 05:17:52,55.178722,11.245142
2020-12-01 05:17:56,55.17861,11.24513
2020-12-01 05:17:59,55.1785,11.24511
2020-12-01 05:18:02,55.178352,11.245077
2020-12-01 05:18:05,55.178242,11.245048
2020-12-01 05:18:09,55.17813,11.24502
2020-12-01 05:18:12,55.178018,11.244987
2020-12-01 05:18:15,55.177872,11.244933
2020-12-01 05:18:18,55.177762,11.24489
2020-12-01 05:18:22,55.177652,11.244845
2020-12-01 05:18:25,55.177508,11.24478
2020-12-01 05:18:29,55.1774,11.24472
2020-12-01 05:18:32,55.177295,11.244657
2020-12-01 05:18:36,55.177153,11.244568
2020-12-01 05:18:39,55.177013,11.24448
2020-12-01 05:18:42,55.176908,11.24441
2020-12-01 05:18:45,55.176803,11.244333
2020-12-01 05:18:48,55.1767,11.244253
2020-12-01 05:18:52,55.176563,11.244143
2020-12-01 05:18:55,55.176462,11.244062
2020-12-01 05:18:59,55.176358,11.24398
2020-12-01 05:19:02,55.176255,11.2439
2020-12-01 05:19:05,55.17612,11.243787
2020-12-01 05:19:09,55.17602,11.24369
2020-12-01 05:19:12,55.17589,11.243552
2020-12-01 05:19:16,55.175797,11.243438
2020-12-01 05:19:18,55.175705,11.243317
2020-12-01 05:19:22,55.175585,11.243148
2020-12-01 05:19:25,55.175497,11.243022
