time,lat,lon
2021-09-28 17:01:31,55.1883,11.2434
2021-09-28 17:01:40,55.1879,11.2435
2021-09-28 17:01:52,55.1872,11.2437
2021-09-28 17:02:01,55.1868,11.2438
2021-09-28 17:02:10,55.1864,11.2439
2021-09-28 17:02:22,55.1858,11.244
2021-09-28 17:02:32,55.1853,11.2441
2021-09-28 17:02:40,55.1849,11.2442
2021-09-28 17:02:52,55.1843,11.2444
2021-09-28 17:03:10,55.1834,11.2446
2021-09-28 17:03:13,55.1834,11.2446
2021-09-28 17:03:22,55.1829,11.2447
2021-09-28 17:03:32,55.1823,11.2448
2021-09-28 17:03:42,55.1819,11.2449
2021-09-28 17:03:52,55.1814,11.245
2021-09-28 17:04:01,55.1809,11.2451
2021-09-28 17:04:10,55.1805,11.2452
2021-09-28 17:04:22,55.18,11.2453
2021-09-28 17:04:25,55.1798,11.2453
2021-09-28 17:04:28,55.1796,11.2453
2021-09-28 17:04:32,55.1795,11.2453
2021-09-28 17:04:32,55.1795,11.2453
2021-09-28 17:04:35,55.1793,11.2453
2021-09-28 17:04:38,55.1792,11.2453
2021-09-28 17:04:42,55.179,11.2453
2021-09-28 17:04:44,55.1789,11.2453
2021-09-28 17:04:48,55.1787,11.2452
2021-09-28 17:04:52,55.1785,11.2452
2021-09-28 17:04:55,55.1784,11.2452
2021-09-28 17:04:58,55.1782,11.2452
2021-09-28 17:05:01,55.1781,11.2451
2021-09-28 17:05:05,55.1779,11.2451
2021-09-28 17:05:08,55.1777,11.245
2021-09-28 17:05:10,55.1777,11.245
2021-09-28 17:05:15,55.1775,11.2449
2021-09-28 17:05:18,55.1773,11.2448
2021-09-28 17:05:22,55.1771,11.2447
2021-09-28 17:05:25,55.177,11.2446
2021-09-28 17:05:28,55.1769,11.2446
2021-09-28 17:05:32,55.1767,11.2444
2021-09-28 17:05:34,55.1766,11.2443
2021-09-28 17:05:38,55.1764,11.2442
2021-09-28 17:05:42,55.1763,11.2441
2021-09-28 17:05:45,55.1762,11.244
2021-09-28 17:05:48,55.176,11.2439
2021-09-28 17:05:52,55.1759,11.2438
2021-09-28 17:05:54,55.1758,11.2436
2021-09-28 17:05:58,55.1756,11.2435
2021-09-28 17:06:01,55.1755,11.2433
2021-09-28 17:06:05,55.1754,11.2431
2021-09-28 17:06:08,55.1753,11.243
2021-09-28 17:06:10,55.1752,11.2428
2021-09-28 17:06:14,55.175,11.2426
2021-09-28 17:06:18,55.175,11.2424
2021-09-28 17:06:22,55.1748,11.2422
2021-09-28 17:06:24,55.1747,11.2421
2021-09-28 17:06:28,55.1746,11.2418
2021-09-28 17:06:32,55.1745,11.2416
2021-09-28 17:06:34,55.1744,11.2415
2021-09-28 17:06:38,55.1743,11.2413
2021-09-28 17:06:42,55.1742,11.2409
2021-09-28 17:06:44,55.1742,11.2408
2021-09-28 17:06:48,55.1741,11.2406
2021-09-28 17:06:52,55.174,11.2403
2021-09-28 17:06:55,55.1739,11.2401
2021-09-28 17:06:58,55.1738,11.2399
2021-09-28 17:07:01,55.1738,11.2397
2021-09-28 17:07:05,55.1737,11.2394
2021-09-28 17:07:08,55.1736,11.2392
2021-09-28 17:07:10,55.1736,11.239
2021-09-28 17:07:14,55.1735,11.2387
2021-09-28 17:07:18,55.1734,11.2384
2021-09-28 17:07:22,55.1734,11.2382
2021-09-28 17:07:25,55.1733,11.2379
2021-09-28 17:07:28,55.1733,11.2376
2021-09-28 17:07:32,55.1732,11.2373
2021-09-28 17:07:35,55.1732,11.2371
2021-09-28 17:07:38,55.1732,11.2369
2021-09-28 17:07:42,55.1731,11.2365
2021-09-28 17:07:44,55.1731,11.2364
2021-09-28 17:07:48,55.1731,11.236
2021-09-28 17:07:52,55.1731,11.2358
2021-09-28 17:07:55,55.1731,11.2356
2021-09-28 17:07:58,55.1731,11.2352
2021-09-28 17:08:00,55.173,11.235
2021-09-28 17:08:04,55.173,11.2347
2021-09-28 17:08:08,55.173,11.2344
2021-09-28 17:08:10,55.173,11.2342
2021-09-28 17:08:15,55.173,11.2338
2021-09-28 17:08:18,55.173,11.2337
2021-09-28 17:08:21,55.173,11.2333
2021-09-28 17:08:24,55.1729,11.2331
2021-09-28 17:08:28,55.1729,11.2328
2021-09-28 17:08:32,55.1729,11.2325
2021-09-28 17:08:42,55.1728,11.2316
2021-09-28 17:08:52,55.1728,11.2309
2021-09-28 17:09:01,55.1727,11.2301
2021-09-28 17:09:05,55.1727,11.2301
2021-09-28 17:09:10,55.1727,11.2293
2021-09-28 17:09:21,55.1726,11.2285
2021-09-28 17:09:32,55.1726,11.2277
2021-09-28 17:09:42,55.1725,11.2269
2021-09-28 17:09:52,55.1725,11.2261
2021-09-28 17:10:01,55.1724,11.2252
2021-09-28 17:10:10,55.1724,11.2245
2021-09-28 17:10:21,55.1723,11.2236
2021-09-28 17:10:32,55.1723,11.2228
2021-09-28 17:10:35,55.1723,11.2226
2021-09-28 17:10:38,55.1723,11.2223
2021-09-28 17:10:41,55.1723,11.222
2021-09-28 17:10:42,55.1723,11.222
2021-09-28 17:10:44,55.1723,11.2218
2021-09-28 17:10:48,55.1723,11.2215
2021-09-28 17:10:52,55.1724,11.2212
2021-09-28 17:10:55,55.1724,11.221
2021-09-28 17:10:58,55.1724,11.2207
2021-09-28 17:11:01,55.1724,11.2204
2021-09-28 17:11:04,55.1724,11.2202
2021-09-28 17:11:08,55.1724,11.2199
2021-09-28 17:11:10,55.1724,11.2197
2021-09-28 17:11:14,55.1725,11.2193
2021-09-28 17:11:18,55.1725,11.219
2021-09-28 17:11:21,55.1725,11.2188
2021-09-28 17:11:25,55.1726,11.2185
2021-09-28 17:11:28,55.1726,11.2182
2021-09-28 16:08:55,55.187,11.1771
2021-09-28 16:08:58,55.187,11.1773
2021-09-28 16:09:01,55.1869,11.1775
2021-09-28 16:09:01,55.1869,11.1775
2021-09-28 16:09:04,55.1869,11.1777
2021-09-28 16:09:06,55.1869,11.1777
2021-09-28 16:09:08,55.1868,11.178
2021-09-28 16:09:12,55.1868,11.1783
2021-09-28 16:09:15,55.1867,11.1785
2021-09-28 16:09:18,55.1867,11.1787
2021-09-28 16:09:21,55.1867,11.1788
2021-09-28 16:09:28,55.1865,11.1794
2021-09-28 16:09:31,55.1865,11.1796
2021-09-28 16:09:35,55.1864,11.1798
2021-09-28 16:09:38,55.1864,11.1801
2021-09-28 16:09:41,55.1863,11.1803
2021-09-28 16:09:45,55.1863,11.1806
2021-09-28 16:09:48,55.1862,11.1808
2021-09-28 16:09:51,55.1862,11.181
