time,lat,lon
2021-09-28 17:21:31,55.1875,11.1725
2021-09-28 17:21:34,55.1875,11.1721
2021-09-28 17:21:38,55.1875,11.1718
2021-09-28 17:21:41,55.1875,11.1715
2021-09-28 17:21:44,55.1875,11.1713
2021-09-28 17:21:48,55.1875,11.171
2021-09-28 17:21:51,55.1875,11.1707
2021-09-28 17:21:54,55.1874,11.1705
2021-09-28 17:21:58,55.1874,11.1702
2021-09-28 17:22:01,55.1874,11.1699
2021-09-28 17:22:03,55.1874,11.1698
2021-09-28 17:22:05,55.1874,11.1696
2021-09-28 17:22:08,55.1874,11.1695
2021-09-28 17:22:10,55.1874,11.1693
2021-09-28 17:22:12,55.1873,11.1691
2021-09-28 17:22:15,55.1873,11.1689
2021-09-28 17:22:18,55.1873,11.1686
2021-09-28 17:22:21,55.1873,11.1683
2021-09-28 17:22:28,55.1872,11.1679
2021-09-28 17:22:31,55.1872,11.1676
2021-09-28 17:22:34,55.1872,11.1673
2021-09-28 17:22:38,55.1871,11.167
2021-09-28 17:22:42,55.1871,11.1667
2021-09-28 17:22:44,55.1871,11.1665
2021-09-28 17:22:48,55.187,11.1662
2021-09-28 17:22:51,55.1869,11.166
2021-09-28 17:22:55,55.1868,11.1658
2021-09-28 17:22:58,55.1868,11.1655
2021-09-28 17:23:01,55.1867,11.1654
2021-09-28 17:23:05,55.1866,11.1652
2021-09-28 17:23:08,55.1865,11.165
2021-09-28 17:23:12,55.1864,11.1647
2021-09-28 17:23:15,55.1863,11.1646
2021-09-28 17:23:18,55.1862,11.1644
2021-09-28 17:23:21,55.1861,11.1642
2021-09-28 17:23:24,55.186,11.164
2021-09-28 17:23:28,55.1858,11.1638
2021-09-28 17:23:31,55.1858,11.1637
2021-09-28 17:23:34,55.1856,11.1635
2021-09-28 17:23:38,55.1855,11.1634
2021-09-28 17:23:42,55.1853,11.1632
2021-09-28 17:23:44,55.1853,11.1631
2021-09-28 17:23:48,55.1851,11.1629
2021-09-28 17:23:51,55.185,11.1627
2021-09-28 17:23:55,55.1849,11.1625
2021-09-28 17:23:58,55.1848,11.1624
2021-09-28 17:24:01,55.1847,11.1622
2021-09-28 17:24:05,55.1845,11.1621
2021-09-28 17:24:08,55.1845,11.162
2021-09-28 17:24:12,55.1843,11.1617
2021-09-28 17:24:21,55.184,11.1614
2021-09-28 17:24:31,55.1837,11.1609
2021-09-28 17:24:42,55.1832,11.1604
2021-09-28 17:24:44,55.1832,11.1603
2021-09-28 17:24:47,55.183,11.1602
2021-09-28 17:24:50,55.1829,11.1601
2021-09-28 17:24:54,55.1828,11.1599
2021-09-28 17:24:58,55.1827,11.1598
2021-09-28 17:25:01,55.1825,11.1597
2021-09-28 17:25:04,55.1824,11.1596
2021-09-28 17:25:08,55.1822,11.1595
2021-09-28 17:25:12,55.182,11.1594
2021-09-28 17:25:15,55.1819,11.1594
2021-09-28 17:25:18,55.1818,11.1593
2021-09-28 17:25:21,55.1817,11.1593
2021-09-28 17:25:25,55.1815,11.1592
2021-09-28 17:25:28,55.1814,11.1591
2021-09-28 17:25:31,55.1812,11.1591
2021-09-28 17:25:34,55.1811,11.1591
2021-09-28 17:25:38,55.1809,11.159
2021-09-28 17:25:42,55.1807,11.159
2021-09-28 17:25:45,55.1806,11.159
2021-09-28 17:25:48,55.1805,11.159
2021-09-28 17:25:50,55.1804,11.159
2021-09-28 17:25:55,55.1801,11.159
2021-09-28 17:25:58,55.1801,11.159
2021-09-28 17:26:01,55.1799,11.159
2021-09-28 17:26:04,55.1797,11.159
2021-09-28 17:26:08,55.1795,11.159
2021-09-28 17:26:12,55.1793,11.159
2021-09-28 17:26:15,55.1792,11.159
2021-09-28 17:26:18,55.179,11.159
2021-09-28 17:26:21,55.1789,11.159
2021-09-28 17:26:24,55.1787,11.159
2021-09-28 17:26:28,55.1785,11.159
2021-09-28 17:26:31,55.1784,11.159
2021-09-28 17:26:38,55.178,11.159
2021-09-28 17:26:42,55.1778,11.159
2021-09-28 17:26:50,55.1775,11.159
2021-09-28 17:27:01,55.1769,11.159
2021-09-28 17:27:04,55.1768,11.1591
2021-09-28 17:27:07,55.1767,11.1591
2021-09-28 17:27:07,55.1768,11.1591
2021-09-28 17:27:12,55.1764,11.1591
2021-09-28 17:27:14,55.1763,11.1592
2021-09-28 17:27:18,55.1762,11.1592
2021-09-28 17:27:21,55.1761,11.1592
2021-09-28 17:27:21,55.1761,11.1592
2021-09-28 17:27:24,55.1759,11.1593
2021-09-28 17:27:28,55.1757,11.1594
2021-09-28 17:27:31,55.1756,11.1594
2021-09-28 17:27:35,55.1755,11.1594
2021-09-28 17:27:38,55.1754,11.1595
2021-09-28 17:27:42,55.1751,11.1595
2021-09-28 17:27:44,55.1751,11.1596
2021-09-28 17:27:48,55.1749,11.1596
2021-09-28 17:27:50,55.1748,11.1597
2021-09-28 17:27:55,55.1746,11.1598
2021-09-28 17:27:58,55.1745,11.1598
2021-09-28 17:28:01,55.1744,11.1599
2021-09-28 17:28:01,55.1745,11.1599
2021-09-28 17:28:05,55.1743,11.1599
2021-09-28 17:28:08,55.1742,11.16
2021-09-28 17:28:12,55.174,11.1601
2021-09-28 17:28:15,55.1739,11.1601
2021-09-28 17:28:18,55.1738,11.1601
2021-09-28 17:28:21,55.1737,11.1601
2021-09-28 17:28:24,55.1736,11.1602
2021-09-28 17:28:31,55.1734,11.1602
2021-09-28 17:28:35,55.1733,11.1603
2021-09-28 17:28:38,55.1732,11.1603
2021-09-28 17:28:41,55.1731,11.1604
2021-09-28 17:28:44,55.173,11.1604
2021-09-28 17:28:48,55.1729,11.1605
2021-09-28 17:28:50,55.1729,11.1606
2021-09-28 17:28:55,55.1728,11.1607
2021-09-28 17:28:58,55.1727,11.1608
2021-09-28 17:29:01,55.1727,11.1609
2021-09-28 17:29:05,55.1726,11.161
2021-09-28 17:29:08,55.1726,11.1611
2021-09-28 17:29:12,55.1726,11.1613
2021-09-28 17:29:15,55.1725,11.1613
2021-09-28 17:29:18,55.1725,11.1615
2021-09-28 17:29:20,55.1725,11.1615
2021-09-28 17:29:25,55.1725,11.1616
2021-09-28 17:29:28,55.1725,11.1617
2021-09-28 17:29:31,55.1725,11.1617
2021-09-28 17:29:34,55.1725,11.1617
2021-09-28 17:29:38,55.1725,11.1617
2021-09-28 17:29:41,55.1725,11.1617
2021-09-28 17:29:45,55.1725,11.1616
2021-09-28 17:29:48,55.1725,11.1616
2021-09-28 17:29:52,55.1725,11.1616
2021-09-28 17:29:55,55.1724,11.1615
2021-09-28 17:29:58,55.1724,11.1615
2021-09-28 17:30:01,55.1724,11.1614
2021-09-28 17:30:04,55.1723,11.1614
2021-09-28 17:30:08,55.1723,11.1613
2021-09-28 17:30:11,55.1723,11.1612
2021-09-28 17:30:14,55.1722,11.1611
2021-09-28 17:30:18,55.1722,11.1611
2021-09-28 17:30:20,55.1721,11.161
2021-09-28 17:30:25,55.1721,11.1609
2021-09-28 17:30:28,55.172,11.1609
2021-09-28 17:30:31,55.172,11.1608
2021-09-28 17:30:34,55.1719,11.1608
2021-09-28 17:30:38,55.1719,11.1607
2021-09-28 17:30:41,55.1718,11.1607
2021-09-28 17:30:44,55.1718,11.1607
2021-09-28 17:30:48,55.1718,11.1606
2021-09-28 17:30:52,55.1717,11.1606
2021-09-28 17:30:55,55.1717,11.1606
2021-09-28 17:30:58,55.1716,11.1605
2021-09-28 17:31:01,55.1716,11.1605
2021-09-28 17:31:04,55.1716,11.1605
2021-09-28 17:31:08,55.1715,11.1604
2021-09-28 17:31:11,55.1715,11.1604
2021-09-28 17:31:15,55.1715,11.1604
2021-09-28 17:31:18,55.1715,11.1604
2021-09-28 17:31:20,55.1715,11.1603
2021-09-28 17:31:31,55.1714,11.1603
2021-09-28 16:28:55,55.181,11.2452
2021-09-28 16:29:02,55.1813,11.2451
2021-09-28 16:29:04,55.1814,11.245
2021-09-28 16:29:08,55.1815,11.245
2021-09-28 16:29:10,55.1816,11.245
2021-09-28 16:29:15,55.1818,11.2449
2021-09-28 16:29:18,55.1819,11.2449
2021-09-28 16:29:21,55.182,11.2449
2021-09-28 16:29:25,55.1822,11.2448
2021-09-28 16:29:28,55.1823,11.2448
2021-09-28 16:29:31,55.1824,11.2448
2021-09-28 16:29:42,55.1829,11.2447
2021-09-28 16:29:52,55.1832,11.2446
2021-09-28 16:30:02,55.1837,11.2445
2021-09-28 16:30:10,55.184,11.2445
2021-09-28 16:30:21,55.1844,11.2444
2021-09-28 16:30:31,55.1848,11.2443
2021-09-28 16:30:41,55.1852,11.2442
2021-09-28 16:30:52,55.1856,11.2441
2021-09-28 16:31:02,55.186,11.2439
2021-09-28 16:31:10,55.1863,11.2439
2021-09-28 16:31:21,55.1868,11.2438
2021-09-28 16:31:31,55.1872,11.2437
2021-09-28 16:31:41,55.1876,11.2436
2021-09-28 16:31:52,55.188,11.2435
2021-09-28 16:32:02,55.1884,11.2434
2021-09-28 16:32:10,55.1887,11.2433
2021-09-28 16:32:20,55.1891,11.2432
2021-09-28 16:32:31,55.1896,11.2431
2021-09-28 16:32:41,55.19,11.243
2021-09-28 16:32:52,55.1904,11.243
2021-09-28 16:33:02,55.1908,11.2429
2021-09-28 16:33:12,55.1912,11.2428
2021-09-28 16:33:12,55.1908,11.2429
2021-09-28 16:33:20,55.1915,11.2427
2021-09-28 16:33:31,55.192,11.2426
2021-09-28 16:33:41,55.1924,11.2425
2021-09-28 16:33:52,55.1928,11.2424
2021-09-28 16:34:02,55.1932,11.2423
2021-09-28 16:34:12,55.1936,11.2422
2021-09-28 16:34:20,55.194,11.2422
2021-09-28 16:34:31,55.1944,11.2421
2021-09-28 16:34:41,55.1948,11.2419
2021-09-28 16:34:52,55.1952,11.2418
2021-09-28 16:35:02,55.1956,11.2417
2021-09-28 16:35:12,55.196,11.2417
2021-09-28 16:35:20,55.1963,11.2416
