time,lat,lon
2021-09-28 16:51:31,55.2128,11.244
2021-09-28 16:51:41,55.2128,11.2439
2021-09-28 16:51:45,55.2128,11.2439
2021-09-28 16:51:49,55.2128,11.2438
2021-09-28 16:51:52,55.2128,11.2437
2021-09-28 16:51:55,55.2128,11.2437
2021-09-28 16:51:58,55.2128,11.2436
2021-09-28 16:52:01,55.2128,11.2436
2021-09-28 16:52:05,55.2128,11.2435
2021-09-28 16:52:08,55.2127,11.2435
2021-09-28 16:52:12,55.2127,11.2434
2021-09-28 16:52:15,55.2127,11.2434
2021-09-28 16:52:18,55.2126,11.2434
2021-09-28 16:52:21,55.2126,11.2433
2021-09-28 16:52:28,55.2125,11.2433
2021-09-28 16:52:31,55.2125,11.2432
2021-09-28 16:52:34,55.2125,11.2431
2021-09-28 16:52:38,55.2125,11.243
2021-09-28 16:52:41,55.2124,11.2429
2021-09-28 16:52:45,55.2124,11.2428
2021-09-28 16:52:48,55.2123,11.2427
2021-09-28 16:52:52,55.2122,11.2425
2021-09-28 16:52:54,55.2122,11.2425
2021-09-28 16:52:58,55.2122,11.2423
2021-09-28 16:53:01,55.2121,11.2422
2021-09-28 16:53:04,55.212,11.242
2021-09-28 16:53:08,55.212,11.2418
2021-09-28 16:53:12,55.2119,11.2416
2021-09-28 16:53:14,55.2118,11.2416
2021-09-28 16:53:21,55.2117,11.2413
2021-09-28 16:53:28,55.2115,11.241
2021-09-28 16:53:31,55.2114,11.2409
2021-09-28 16:53:35,55.2113,11.2408
2021-09-28 16:53:38,55.2112,11.2406
2021-09-28 16:53:41,55.2111,11.2405
2021-09-28 16:53:45,55.211,11.2403
2021-09-28 16:53:48,55.2109,11.2402
2021-09-28 16:53:52,55.2108,11.24
2021-09-28 16:53:55,55.2107,11.2399
2021-09-28 16:53:58,55.2106,11.2398
2021-09-28 16:54:01,55.2105,11.2396
2021-09-28 16:54:05,55.2104,11.2395
2021-09-28 16:54:08,55.2103,11.2394
2021-09-28 16:54:12,55.2101,11.2393
2021-09-28 16:54:15,55.2101,11.2392
2021-09-28 16:54:18,55.2099,11.2391
2021-09-28 16:54:21,55.2098,11.2391
2021-09-28 16:54:25,55.2096,11.239
2021-09-28 16:54:28,55.2095,11.2389
2021-09-28 16:54:31,55.2094,11.2389
2021-09-28 16:54:35,55.2092,11.2388
2021-09-28 16:54:38,55.2091,11.2388
2021-09-28 16:54:41,55.209,11.2388
2021-09-28 16:54:44,55.2089,11.2388
2021-09-28 16:54:48,55.2087,11.2388
2021-09-28 16:54:52,55.2085,11.2388
2021-09-28 16:54:54,55.2084,11.2388
2021-09-28 16:54:58,55.2082,11.2389
2021-09-28 16:55:01,55.2081,11.2389
